id,Y,F10,F15,F19,F2,F20,F21,F22,F23,F24,F27,F4,F5
337,0,1,1,8333.0,0,1,2,6,0.076144188,1,0.163426926,1,0.0
338,0,5,1,12500.0,0,1,0,11,0.159169627,1,0.510839133,0,0.0
339,0,0,1,1594.0,0,2,1,4,0.003786334,1,0.003134796,0,0.0
340,0,0,1,6639.66596413339,0,1,0,1,0.21978022,1,11.0,0,0.0
341,1,2,1,12960.0,0,1,0,16,0.476315597,1,0.376745621,0,1.0
342,0,2,1,13500.0,0,1,2,7,0.127202141,1,0.298644545,0,3.0
343,0,0,1,10823.0,0,1,6,4,0.500813916,1,0.062361419,0,3.0
344,0,8,1,5000.0,0,1,0,22,0.008753456,1,2.520695861,0,0.0
345,0,1,1,4706.0,0,1,0,3,0.282016452,1,0.162311451,1,0.0
346,0,1,1,8900.0,0,2,0,15,0.003187756,1,0.001685204,0,3.0
347,0,3,1,18500.0,0,1,10,13,0.516224099,1,0.30117291,0,0.0
348,0,0,1,5388.0,0,1,1,12,0.047005747,1,0.183150863,0,0.0
349,0,1,1,8333.0,0,1,0,15,0.657666545,1,0.408327334,0,2.0
350,0,0,1,7803.0,0,1,4,8,0.082958707,1,0.057662737,0,0.0
351,0,2,1,7992.0,0,1,0,3,0.101863271,1,0.29776054,0,1.0
352,0,5,1,8333.0,0,1,6,20,0.039031265,1,0.768538517,0,0.0
353,0,0,1,5631.0,0,1,0,5,1.216796524,1,0.181818182,0,0.0
354,0,3,1,6639.66596413339,0,1,0,14,0.123258736,1,2188.0,0,0.0
355,0,1,1,6639.66596413339,0,1,0,2,0.04799616,1,675.0,2,0.0
356,0,1,1,9000.0,0,1,4,3,0.003666422,1,0.119542273,0,0.0
357,0,0,1,7133.0,0,1,0,8,0.016035105,1,0.005466779,0,2.0
358,0,3,1,10000.0,0,1,0,16,0.021530723,1,0.761323868,0,0.0
359,0,1,1,2000.0,0,1,2,3,0.700059988,1,0.884057971,0,1.0
360,0,1,1,4000.0,0,1,3,7,0.114859009,1,0.578855286,0,0.0
361,0,0,1,6639.66596413339,0,1,0,6,0.030393921,1,245.0,0,1.0
362,0,1,1,5350.0,0,1,0,11,0.014183804,1,0.352270604,0,2.0
363,1,1,1,6639.66596413339,0,1,0,2,0.0,1,1293.0,0,0.7580948273206198
364,0,1,1,6800.0,0,1,0,9,0.35043725,1,0.427731216,0,0.0
365,0,2,1,4990.0,0,1,0,21,0.11229177,1,0.952714887,0,0.0
366,0,2,1,6250.0,0,1,3,8,0.0,1,0.230683091,0,2.0
367,0,0,1,7200.0,0,1,0,4,0.791356129,1,0.087765588,0,0.0
368,0,1,1,7083.0,0,1,0,5,0.073562019,1,0.216685488,0,2.0
369,0,1,1,10329.0,0,1,3,6,0.490254873,2,0.133688287,0,0.0
370,0,2,1,6706.0,0,1,4,16,0.223135887,1,0.456090652,0,1.0
371,0,0,2,3958.0,0,1,0,8,0.749722243,1,0.137155847,1,0.0
372,0,1,1,5738.0,0,1,6,8,0.02795105,1,0.397978742,0,0.0
373,0,0,1,6620.0,0,1,0,3,0.024627756,1,0.005135176,0,0.0
374,0,0,1,1692.0,0,1,11,2,0.053042312,1,0.007678677,0,0.0
375,0,1,1,6200.0,0,1,0,9,0.184557193,1,0.158361555,0,0.0
376,0,0,1,8000.0,0,1,22,5,0.784699627,1,0.105986752,0,0.0
377,0,1,1,3838.0,0,1,0,3,0.9999999,1,0.382130763,0,0.0
378,0,2,1,6258.0,0,1,17,6,0.261342332,1,0.323214571,0,0.0
379,0,1,1,6639.66596413339,0,1,1,12,0.205539924,1,3333.0,0,0.0
380,0,1,1,8700.0,0,1,0,6,0.074012204,1,0.229054132,0,3.0
381,0,0,1,1300.0,0,1,0,1,0.9999999,1,0.0,0,0.0
382,1,0,1,6639.66596413339,98,1,0,0,0.9999999,1,0.0,0,0.0
383,0,0,1,6639.66596413339,0,1,0,1,0.9999999,1,0.0,0,0.7580948273206198
384,0,0,1,1733.0,0,1,0,13,0.009415887,1,0.008650519,0,0.0
385,0,2,1,2300.0,0,1,0,4,0.052424827,1,0.503259452,0,0.0
386,0,0,1,6639.66596413339,1,1,0,2,0.850299401,1,540.0,0,0.0
387,0,0,1,5833.0,0,2,16,6,0.079076532,1,0.00497086,0,0.0
388,0,1,1,7500.0,0,1,3,7,0.058078493,2,0.218237568,0,0.0
389,0,2,1,4135.0,0,1,0,11,0.030310537,1,0.874516441,0,1.0
390,0,1,1,4600.0,0,1,1,12,0.056897155,1,0.216692023,0,0.0
391,0,1,1,7750.0,0,1,0,11,0.014789621,1,0.175977293,0,0.0
392,0,1,1,4482.0,0,1,28,7,0.621069507,1,0.596029445,0,0.0
393,0,0,1,898.0,0,1,6,2,0.896103896,1,0.031145717,0,0.0
394,0,2,1,8333.0,0,1,0,19,0.160438748,1,0.384329254,1,3.0
395,0,1,1,17833.0,0,1,0,7,0.066098898,1,0.153639116,0,2.0
396,0,1,1,6639.66596413339,0,1,1,15,0.154407154,1,3221.0,0,1.0
397,1,0,1,6639.66596413339,1,1,0,6,0.964553511,1,753.0,0,0.0
398,0,0,1,4656.0,0,1,0,5,0.053125481,1,0.189177582,1,0.0
399,0,2,1,6639.66596413339,0,1,0,14,0.495104259,1,3079.0,0,1.0
400,0,1,1,3700.0,0,1,1,4,0.549056368,1,0.404485274,0,2.0
401,0,2,1,5750.0,0,1,7,5,0.102065855,1,0.310554686,0,0.0
402,1,0,1,3600.0,2,1,0,6,0.69030969,1,0.270758123,0,1.0
403,0,0,1,6639.66596413339,0,1,0,3,0.001531463,1,1.0,0,0.0
404,0,1,1,3200.0,1,1,2,10,0.965194539,1,0.567322712,0,1.0
405,0,0,1,5000.0,0,1,1,5,0.017564597,1,0.00439912,0,2.0
406,1,2,1,1444.0,0,1,0,7,0.932097082,1,1.320415225,0,0.0
407,0,0,1,6639.66596413339,0,1,0,12,0.443088923,1,2299.0,0,0.0
408,0,2,1,8202.0,0,1,0,8,0.014093896,1,0.349628185,0,4.0
409,0,0,1,5000.0,0,1,0,7,0.169084761,1,0.027794441,0,0.0
410,0,2,1,8124.0,0,1,0,16,0.260868412,1,0.271015385,0,3.0
411,0,3,1,6639.66596413339,0,1,1,11,0.057641664,1,3786.0,0,0.0
412,0,1,1,7000.0,0,1,0,3,0.001587239,2,0.177688902,0,2.0
413,0,1,1,6639.66596413339,0,1,1,9,0.0,1,1354.0,0,0.0
414,0,0,1,4522.0,0,1,0,4,0.044218947,1,0.053062127,0,0.0
415,0,1,1,6639.66596413339,0,1,0,9,0.955948489,1,2400.0,0,0.0
416,0,2,1,6583.0,0,1,0,7,0.062025345,1,0.236634265,0,0.0
417,0,1,1,14500.0,0,1,1,12,0.239191525,1,0.199641404,0,0.0
418,0,1,1,5000.0,0,1,0,6,0.049306934,1,0.349930014,0,1.0
419,0,0,1,6639.66596413339,0,1,0,18,0.002786168,1,6.0,0,0.0
420,0,1,1,5093.0,0,1,0,6,0.056575263,1,0.167255595,0,0.0
421,0,1,1,3860.0,0,1,1,9,0.890142558,1,0.457394457,1,2.0
422,0,0,1,6639.66596413339,0,1,2,1,0.987202559,1,148.0,0,0.0
423,0,1,1,12200.0,0,2,0,14,0.054458594,1,0.163347267,0,1.0
424,0,1,1,11916.0,0,1,0,14,0.041511552,1,0.205504741,0,0.0
425,0,0,1,5841.0,0,1,0,8,0.75762641,1,0.250085587,0,2.0
426,0,2,1,3000.0,0,1,0,11,0.46708068,1,1.308563812,0,0.0
427,0,1,1,0.0,0,1,22,8,0.009099266,1,783.0,0,0.0
428,0,0,1,820.0,0,1,0,3,0.0,2,0.025578563,0,0.0
429,0,0,1,5700.0,0,1,0,5,0.512460827,2,0.01771619,0,0.0
430,0,1,2,8305.0,0,1,0,15,0.008476452,1,0.092944859,0,2.0
431,0,3,1,20000.0,0,1,2,10,3.812214239,1,0.432078396,1,0.0
432,0,1,1,7595.0,0,1,0,8,0.073916921,1,0.1828594,0,0.0
433,0,1,1,10000.0,0,1,0,12,0.103038998,1,0.449255074,0,0.0
434,0,2,1,8527.0,0,1,0,13,0.631449726,1,0.506801126,0,1.0
435,0,1,1,25000.0,0,2,6,8,0.039435776,1,0.082196712,0,0.0
436,0,0,1,6200.0,0,1,0,5,0.621526648,1,0.211740042,0,1.0
437,0,1,1,6639.66596413339,0,1,0,6,0.000624984,2,4937.0,0,0.0
438,1,1,1,8700.0,3,1,4,5,1.238451935,1,0.266291231,0,1.0
439,0,2,1,14000.0,0,1,1,11,0.04019836,1,0.309335047,0,0.0
440,0,1,1,4000.0,0,1,4,6,0.010637373,1,0.165458635,0,0.0
441,0,0,1,5600.0,0,1,0,9,0.017808739,1,0.128012855,0,2.0
442,0,2,1,10986.0,0,1,0,10,0.467279707,1,0.278055884,0,0.0
443,0,1,1,6639.66596413339,0,1,0,11,0.07155697,1,1426.0,0,0.0
444,0,2,1,5000.0,0,1,1,9,0.098386349,1,0.665866827,0,0.0
445,0,1,1,3816.0,0,1,2,14,0.107633317,1,0.393764737,1,0.0
446,0,2,1,7539.0,0,1,12,8,0.831622765,1,0.577320955,0,3.0
447,0,1,2,4200.0,0,1,0,4,0.9999999,1,0.387050702,0,0.0
448,0,2,1,8333.0,0,1,0,13,0.161620117,1,0.309935205,0,0.0
449,0,0,1,3190.0,0,1,1,13,0.396749184,1,0.313068004,0,0.0
450,0,0,1,1700.0,0,1,0,0,0.9999999,1,0.0,0,1.0
451,0,0,1,1200.0,0,1,1,7,0.040219988,1,0.414654455,0,0.0
452,0,1,1,3500.0,0,3,0,7,0.292632798,1,0.399600114,0,0.0
453,0,2,1,10300.0,0,1,0,7,0.266173383,1,0.350839724,0,0.0
454,1,1,1,2000.0,0,1,4,4,0.9999999,1,0.464267866,0,0.0
455,0,1,1,11377.0,0,1,5,12,0.870967742,1,0.296361399,0,0.0
456,0,1,1,6250.0,0,1,0,9,0.300591406,1,0.62805951,0,0.0
457,0,2,2,5000.0,0,1,1,7,0.208992057,1,0.922415517,0,0.0
458,0,0,1,1815.0,0,1,0,3,0.0,1,0.136563877,0,1.0
459,0,1,1,2600.0,0,1,0,7,0.008407096,2,0.335255671,0,0.0
460,0,1,1,3677.0,0,1,0,11,0.591788274,1,1.009516041,0,0.0
461,1,5,1,24000.0,0,1,1,16,0.996631106,1,0.679430024,0,0.0
462,0,1,1,6125.0,0,1,0,10,0.119707275,1,0.322396343,0,0.0
463,0,0,1,7018.0,0,1,1,4,0.007008427,1,0.001709645,0,0.0
464,0,0,1,8000.0,0,1,0,10,0.0,1,0.035370579,0,0.0
465,0,1,1,9266.0,0,1,9,12,0.15758538,1,0.258228121,0,0.0
466,0,1,1,6000.0,0,1,0,6,0.9999999,1,0.247958674,0,1.0
467,0,1,1,6639.66596413339,0,1,23,8,0.019958437,1,2899.0,0,5.0
468,0,0,1,1994.0,0,1,1,2,0.9999999,1,0.10075188,0,0.0
469,0,2,1,5668.0,0,1,1,8,0.068348921,1,0.330393367,0,0.0
470,0,1,1,5600.0,0,1,8,11,0.003669832,1,0.258525263,0,1.0
471,0,1,1,4300.0,0,1,0,17,0.001822328,1,0.290397582,0,0.0
472,0,0,1,6639.66596413339,0,1,2,5,0.132173565,1,27.0,1,0.0
473,0,0,1,4300.0,0,1,1,7,0.0,1,0.22227389,0,2.0
474,0,1,1,2584.0,0,1,0,12,0.01685078,1,0.493617021,0,0.0
475,0,3,1,20000.0,0,1,4,12,0.225324763,1,0.334483276,0,1.0
476,0,2,1,4100.0,0,1,2,9,0.037616541,1,0.518653987,0,1.0
477,0,1,1,3666.0,0,1,0,8,0.028431224,1,0.489228252,0,0.0
478,0,1,1,7500.0,0,1,0,9,0.305814788,1,0.34755366,0,0.0
479,0,0,1,4000.0,0,1,0,5,0.315323778,1,0.080979755,0,0.0
480,0,2,1,4344.0,0,1,3,6,0.035473293,1,0.223475259,0,0.0
481,0,1,1,6639.66596413339,0,1,0,4,0.0,1,2857.0,0,0.0
482,0,1,1,6100.0,0,1,2,6,0.123134219,1,0.249959023,0,0.0
483,0,2,1,12417.0,0,1,1,20,0.309852767,1,0.22886133,0,3.0
484,0,2,1,6639.66596413339,0,1,2,9,0.457863553,1,2482.0,0,0.0
485,0,0,1,3333.0,0,1,1,7,0.011010295,1,0.00419916,0,0.0
486,0,0,1,3585.0,0,1,5,5,0.154506837,1,0.041271612,0,2.0
487,1,1,1,6639.66596413339,0,1,2,7,0.0,1,3604.0,0,0.0
488,0,1,1,6639.66596413339,0,1,0,7,0.547805527,1,1816.0,0,2.0
489,0,1,1,11500.0,0,1,0,6,0.045125132,2,0.006260325,0,2.0
490,0,0,1,6639.66596413339,0,1,0,10,0.000327858,1,26.0,0,0.0
491,0,2,1,5316.0,0,1,0,6,0.003114197,1,0.408124882,0,1.0
492,0,0,1,5416.0,0,1,0,1,0.078389083,1,0.010891637,1,0.0
493,0,0,2,6639.66596413339,0,1,0,1,0.020931938,1,9.0,0,0.0
494,0,0,1,6153.0,0,1,12,6,0.218273242,1,0.16558336,5,2.0
495,0,2,1,6930.0,0,1,9,7,0.549372531,1,0.355937094,0,1.0
496,0,1,1,12500.0,0,1,0,10,0.028482112,1,0.151987841,0,0.0
497,0,0,1,5360.0,0,1,3,6,0.030855967,1,0.004476777,0,0.0
498,0,1,1,3416.0,0,1,1,12,0.224733253,1,0.77729002,0,1.0
499,0,0,1,800.0,0,1,5,4,0.899546564,1,0.642946317,0,0.0
500,0,0,1,7544.0,0,1,4,9,0.02093665,1,0.008084824,0,0.0
501,1,0,1,4167.0,0,1,0,5,0.38563298,1,0.126919386,0,1.0
502,0,3,1,7452.0,0,1,8,13,0.01575937,1,0.29008453,0,0.0
503,0,1,1,6639.66596413339,0,1,2,7,0.0,1,2133.0,0,1.0
504,0,0,1,6639.66596413339,0,1,0,3,0.214741453,1,500.0,0,0.7580948273206198
505,1,0,1,3625.0,0,1,3,10,1.168010319,1,0.22697187,0,0.0
506,0,0,1,4676.0,0,1,1,4,0.071995765,1,0.009193928,0,0.0
507,0,1,1,6600.0,0,1,1,12,0.021820073,1,0.529162248,0,0.0
508,0,0,1,2400.0,0,1,0,2,0.0,1,0.0,0,0.0
509,0,1,1,12500.0,0,1,1,4,0.222521597,1,0.132229422,0,0.0
510,0,2,1,11000.0,0,1,1,10,0.041920747,2,0.315971275,0,2.0
511,0,0,1,3750.0,0,1,0,17,0.007499886,1,0.003998934,0,0.0
512,0,2,1,5545.0,0,1,0,19,0.037188929,1,0.585467003,0,0.0
513,1,0,1,1600.0,0,1,0,7,0.221186397,1,0.237351655,0,0.0
514,0,1,1,5833.0,0,2,0,7,0.206978533,1,0.304936579,0,0.0
515,0,0,1,6639.66596413339,0,1,0,4,0.862068966,1,96.0,0,1.0
516,0,0,1,9833.0,0,1,2,5,0.852978607,1,0.280252186,0,1.0
517,0,1,2,6800.0,0,1,0,9,0.004588884,1,0.311718865,3,1.0
518,0,2,1,6639.66596413339,0,1,1,7,0.037722837,1,1034.0,0,0.0
519,0,0,1,8100.0,0,1,3,13,3.25e-05,1,0.083323047,0,1.0
520,1,0,1,6000.0,0,1,22,4,1.302828619,1,0.146475587,1,5.0
521,0,2,1,6500.0,0,1,0,8,0.330606309,1,0.34302415,0,2.0
522,0,1,1,6639.66596413339,0,1,1,6,0.0,1,1491.0,0,0.0
523,0,1,1,6756.0,0,1,0,7,0.029268912,1,0.367322776,0,0.0
524,0,0,1,4200.0,0,1,0,4,0.008024195,1,0.002142347,0,1.0
525,1,1,1,9416.0,1,1,0,15,1.054627484,1,0.532759902,0,3.0
526,0,1,2,7378.0,0,1,16,13,0.221849371,2,0.361837647,0,1.0
527,0,0,1,4565.0,0,1,1,9,0.366164567,1,0.369908016,0,0.0
528,0,2,1,16000.0,0,1,0,14,0.473282536,1,0.347853259,0,2.0
529,0,0,1,600.0,0,1,10,1,0.9999999,1,0.0,0,0.0
530,0,1,1,3040.0,0,1,0,7,0.037981203,1,0.710292667,0,1.0
531,0,0,1,2189.0,1,1,0,9,0.664444696,1,0.652054795,0,3.0
532,0,1,1,6639.66596413339,0,1,0,8,0.015509888,1,4665.0,0,0.0
533,0,0,1,4100.0,0,1,0,6,0.424699118,1,0.159229456,0,3.0
534,0,3,1,2916.0,0,1,0,7,0.235650957,1,1.390812479,0,1.0
535,0,2,1,8000.0,0,1,2,8,0.535286065,1,0.587551556,1,2.0
536,0,0,1,2700.0,2,1,1,4,0.9999999,1,0.04220659,0,0.0
537,0,1,1,6695.0,0,2,0,6,0.037338481,1,0.302270012,0,0.0
538,0,0,1,8461.0,0,1,0,1,0.065464485,1,0.006854172,0,0.0
539,1,7,3,16866.0,0,1,0,17,0.660998955,1,0.44880536,0,0.0
540,0,2,1,8209.0,0,1,32,13,0.904953729,1,0.441047503,0,1.0
541,0,1,1,10000.0,0,1,1,15,0.111897905,1,0.224577542,0,0.0
542,0,0,1,3500.0,0,1,0,11,0.326699998,1,0.169380177,0,1.0
543,0,1,1,3500.0,0,1,0,10,0.01589841,2,0.464724364,0,0.0
544,0,0,1,3450.0,0,1,5,4,0.429069092,1,0.287742683,0,0.0
545,0,1,1,6639.66596413339,0,1,0,6,0.001691114,1,2295.0,0,0.0
546,0,0,1,4100.0,0,1,0,3,0.9999999,1,0.128992929,0,0.0
547,0,0,1,3161.0,0,1,4,3,0.9999999,1,0.130929791,0,0.0
548,1,1,1,6639.66596413339,3,1,2,14,0.021443236,1,754.0,0,0.7580948273206198
549,0,0,1,4000.0,0,1,0,3,0.275536858,1,0.192701825,0,2.0
550,0,0,1,6639.66596413339,0,1,0,3,0.136990867,1,61.0,0,0.0
551,1,5,1,6639.66596413339,0,1,0,15,0.7012613,1,8464.0,0,0.0
552,0,1,1,4920.0,0,1,0,7,0.0,1,0.549278602,0,1.0
553,0,1,1,6639.66596413339,0,1,1,9,0.040332213,1,2507.0,0,0.0
554,0,0,1,1600.0,0,2,0,1,0.9999999,1,0.0,0,0.0
555,0,2,1,7583.0,0,1,0,13,0.886111273,1,0.430775316,0,3.0
556,0,0,1,6639.66596413339,0,1,0,1,0.0,1,14.0,0,0.0
557,0,0,1,4000.0,0,1,0,10,0.243765109,1,0.198450387,2,0.0
558,0,1,1,6639.66596413339,0,1,2,8,0.04616349,1,1092.0,0,0.0
559,0,0,1,6639.66596413339,0,1,0,3,0.0,1,535.0,0,0.0
560,0,2,1,4750.0,0,1,0,6,0.051057912,1,0.614186487,0,2.0
561,0,2,2,6916.0,0,1,0,9,0.296718374,1,0.304178112,0,0.0
562,0,2,1,7083.0,0,1,0,14,0.879655244,1,0.568746471,0,0.0
563,0,1,1,5178.0,0,1,0,6,0.9999999,1,0.130140954,0,0.0
564,0,4,1,6000.0,0,1,0,12,0.388975261,1,1.05115814,0,1.0
565,0,0,1,4333.0,0,1,3,6,0.490925345,1,0.267189663,0,3.0
566,0,0,2,4166.0,0,1,1,0,0.9999999,1,0.159107271,0,0.0
567,0,0,1,0.0,1,1,0,1,0.9999999,3,187.0,0,0.0
568,0,1,1,6500.0,0,1,0,10,0.059764689,1,0.385325335,0,1.0
569,0,1,2,7666.0,0,1,0,6,0.145797045,1,0.13068997,0,0.0
570,0,0,1,6000.0,0,1,0,8,0.009248682,1,0.090818197,0,0.0
571,0,0,1,3900.0,0,1,3,8,0.045017363,1,0.020763907,0,0.0
572,0,2,1,6500.0,0,1,0,12,0.80883556,1,0.607906476,0,4.0
573,0,0,1,6761.0,0,1,1,5,0.0,1,0.0,0,0.0
574,0,1,1,2700.0,0,1,14,7,0.004714061,2,0.298037764,1,0.0
575,0,2,1,6639.66596413339,0,1,0,6,0.009672445,1,2894.0,0,0.7580948273206198
576,0,0,1,4583.0,0,1,0,5,0.946263434,1,0.202661431,0,0.0
577,0,0,1,6250.0,0,1,0,9,0.044570064,1,0.18525036,0,0.0
578,1,1,1,6639.66596413339,0,1,414,14,0.801149959,1,4493.0,0,0.0
579,0,2,1,12250.0,0,1,1,5,0.805287788,1,0.350012244,0,2.0
580,0,2,1,14581.0,0,1,0,18,0.02571929,1,0.224180497,0,2.0
581,0,0,1,2500.0,0,2,4,6,0.007998223,1,0.049180328,0,0.0
582,0,0,1,4983.0,0,1,0,10,0.027027962,1,0.107343499,0,0.0
583,1,4,1,8333.0,0,1,0,13,0.447818371,1,0.724982001,0,0.0
584,0,1,1,6516.0,0,1,0,5,0.0,1,0.456344944,0,1.0
585,0,0,1,20000.0,0,1,5,11,0.000945001,1,0.003149843,0,0.0
586,0,0,1,3094.0,0,1,30,7,1.018178513,1,0.321163166,0,0.0
587,0,2,1,5666.0,0,1,0,8,0.212262579,1,0.532733369,0,2.0
588,0,0,1,10500.0,0,1,1,6,0.729333484,1,0.113322541,0,0.0
589,0,2,4,5000.0,0,1,0,10,1.009831695,1,0.714257149,0,2.0
590,0,2,1,6639.66596413339,0,1,7,9,0.0,1,2762.0,0,0.7580948273206198
591,1,4,1,3016.0,0,1,0,26,0.811493833,1,3.709313888,0,0.0
592,0,2,1,6639.66596413339,0,3,0,4,0.0,1,2896.0,0,0.0
593,0,2,1,8000.0,0,1,5,7,0.44330378,1,0.41232346,0,0.0
594,0,1,1,4583.0,0,1,0,17,0.24770574,1,0.75109075,0,0.0
595,0,2,1,9500.0,0,1,2,19,0.24636748,1,0.294811073,0,0.0
596,0,2,1,6000.0,0,1,4,7,0.102967665,1,0.325112481,0,0.0
597,0,0,2,9436.0,0,1,0,12,0.577035843,1,0.128218714,0,4.0
598,0,0,1,6639.66596413339,0,2,1,5,0.14996991,1,111.0,0,0.0
599,0,1,1,0.0,0,1,0,4,0.9999999,1,1220.0,0,2.0
600,0,0,1,6639.66596413339,0,1,3,1,0.0,1,0.0,0,1.0
601,0,2,1,2300.0,0,1,0,8,0.261929924,1,1.32464146,0,2.0
602,0,0,1,3800.0,0,1,17,5,0.409450909,1,0.187056038,0,0.0
603,0,0,1,6639.66596413339,1,1,0,8,0.918260519,1,990.0,0,0.0
604,0,1,1,7300.0,0,1,11,4,0.923456865,1,0.227229147,0,0.0
605,0,0,1,5166.0,0,1,0,22,0.358973541,1,0.233210761,0,0.0
606,0,1,1,19977.0,0,1,1,7,0.223883914,1,0.197817599,0,1.0
607,0,0,1,6639.66596413339,0,1,5,14,0.052539568,1,107.0,0,0.0
608,0,1,1,6000.0,0,1,0,7,0.127324845,1,0.226628895,0,0.0
609,0,0,1,1072.0,0,1,0,4,0.9999999,1,0.602982293,0,1.0
610,0,0,1,5166.0,0,2,1,4,0.93187575,1,0.170698665,0,0.0
611,0,4,1,27000.0,0,1,1,21,0.538822151,1,0.337654161,0,2.0
612,0,3,1,10700.0,0,1,4,6,0.08409551,1,0.269133726,0,1.0
613,0,1,1,5500.0,0,1,0,11,0.019133356,1,0.297945828,0,5.0
614,0,0,1,4568.0,0,1,0,6,0.757231697,1,0.215145546,0,6.0
615,0,2,1,14015.0,0,1,2,8,0.148173089,2,0.117009132,0,1.0
616,0,1,1,10500.0,0,2,0,6,0.048655391,1,0.090181887,0,3.0
617,0,0,1,6639.66596413339,0,1,1,1,0.0,1,0.0,0,0.0
618,0,0,1,1095.0,0,1,0,10,0.542518379,1,1.159671533,0,0.0
619,0,2,1,3958.0,0,1,0,4,0.02910541,1,0.449355898,1,2.0
620,0,0,1,6121.0,0,1,0,8,0.161644287,1,0.134433192,0,0.0
621,0,0,1,6639.66596413339,0,1,0,4,0.016624872,1,15.0,0,0.0
622,0,2,1,10833.0,0,1,0,13,0.238352083,1,0.469540336,0,1.0
623,0,1,1,3000.0,0,1,0,4,0.9999999,1,0.625791403,0,0.0
624,0,0,1,2660.0,0,1,1,8,0.028592856,1,0.191657272,0,0.0
625,0,2,1,11666.0,0,1,0,7,0.104565404,1,0.322190795,0,3.0
626,0,2,1,3818.0,0,1,0,8,0.795511113,1,0.387536004,0,1.0
627,0,0,1,5035.0,0,1,13,2,0.006196706,1,0.000595711,0,0.0
628,0,2,2,5500.0,0,1,0,10,0.39165363,1,0.467733139,0,1.0
629,0,0,1,750.0,0,2,0,11,0.013113132,1,0.033288948,0,0.0
630,0,1,1,3333.0,0,1,0,6,0.0,1,0.710557888,0,0.0
631,0,1,1,7251.0,0,1,1,14,0.524578787,1,0.654991726,0,1.0
632,0,2,1,6750.0,0,1,28,5,0.290139345,1,0.739446008,0,1.0
633,0,2,1,9200.0,0,1,17,12,0.928771199,1,0.350070644,0,1.0
634,0,2,1,13416.0,0,1,0,10,0.532267495,2,0.236491019,0,1.0
635,0,2,1,7291.0,0,1,0,9,0.0,1,0.647696105,0,1.0
636,0,2,1,5000.0,0,1,0,13,0.425674198,1,0.531493701,0,0.0
637,0,0,1,3411.0,0,1,0,3,0.996667111,1,0.096717468,0,2.0
638,0,1,1,6639.66596413339,0,1,1,3,0.0,1,3831.0,0,1.0
639,0,2,1,4200.0,0,1,0,6,0.857142857,1,0.422042371,0,0.0
640,0,1,1,1400.0,0,1,0,6,0.081756124,1,2.11420414,0,0.0
641,0,0,1,5820.0,0,1,0,3,0.879832904,1,0.200137433,0,0.0
642,0,1,1,11880.0,0,1,0,5,0.405148713,1,0.307886542,0,1.0
643,0,2,1,4400.0,0,1,0,3,0.324542216,1,0.267893661,0,2.0
644,0,2,1,6639.66596413339,0,1,0,5,0.256793943,1,4267.0,0,5.0
645,1,0,1,2860.0,1,1,0,5,0.911813644,1,0.163579168,0,1.0
646,0,2,1,5583.0,0,1,1,10,0.817539246,1,0.57002149,1,0.0
647,0,1,1,6639.66596413339,0,1,0,7,0.097448879,1,3350.0,0,0.7580948273206198
648,0,0,1,13416.0,0,1,3,5,0.012564671,1,0.000596258,0,0.0
649,0,0,1,6639.66596413339,0,1,3,20,0.010584105,1,24.0,0,0.0
650,0,1,1,1956.0,0,1,1,7,0.9999999,1,0.567194686,0,0.0
651,0,2,1,4600.0,0,1,0,11,0.866126934,1,0.517061508,0,0.0
652,0,1,1,4595.0,0,1,1,7,0.812900458,1,0.587902524,0,0.0
653,0,4,1,2822.0,0,1,0,18,0.02466898,1,1.987247609,0,1.0
654,0,0,1,3028.0,0,1,0,6,0.080981431,1,0.186530208,0,0.0
655,0,1,1,7300.0,0,1,1,15,0.009351744,1,0.496096425,1,0.0
656,0,1,1,6547.0,0,1,0,7,0.9999999,1,0.35888821,0,2.0
657,0,1,1,3632.0,0,1,0,8,0.9999999,1,0.439306358,0,2.0
658,1,0,1,5412.0,1,1,0,4,0.557826908,1,0.076852023,0,0.0
659,0,0,1,8166.0,0,1,0,13,6.38e-05,1,0.011509734,0,2.0
660,0,1,1,5793.0,0,1,0,12,0.846163759,1,0.571108043,0,0.0
661,1,0,1,3000.0,0,1,1,5,0.84303351,1,0.150283239,0,0.0
662,0,1,2,6500.0,0,1,1,11,0.225144629,1,0.294877711,1,1.0
663,0,0,1,7700.0,0,1,0,5,0.366034268,1,0.026490066,0,2.0
664,0,1,1,4000.0,0,1,0,9,0.9999999,1,0.112971757,0,0.0
665,0,2,1,5600.0,0,1,0,9,0.213603453,1,0.247455811,0,3.0
666,0,2,1,14333.0,0,1,0,21,0.129497194,1,0.397307102,0,1.0
667,0,1,1,1600.0,0,1,1,10,0.101814623,2,1.369144285,0,2.0
668,0,2,1,14277.0,0,1,2,17,0.03058568,1,0.192253817,0,2.0
669,0,1,1,6000.0,0,1,1,14,0.329548804,1,0.557740377,0,1.0
670,0,0,1,4001.0,0,1,0,3,0.010032999,1,0.001999,0,0.0
671,0,2,1,7000.0,0,1,0,9,0.043619346,1,0.561348379,0,2.0
672,0,1,1,4765.0,0,1,0,3,0.133146671,1,0.321653378,0,0.0
673,0,1,1,9900.0,0,1,9,8,0.095589538,1,0.300676699,0,5.0
674,0,1,1,5820.0,0,1,0,7,0.0,1,0.281738533,0,1.0
675,0,1,1,3600.0,0,1,1,8,0.047973224,1,0.523743405,0,0.0
